date,train_id,mileage_km,rolling_stock_cert_days_remaining,signalling_cert_days_remaining,telecom_cert_days_remaining,job_card_status,branding_priority,cleaning_status,cleaning_due,hours_run_today,stabling_location,induction_decision,total_cert_days,certs_critical,weekday
2021-09-24,22,75093,25,21,192,Closed,High,Clean,False,10.4,Track 6,Inducted,238,0,4
2021-09-24,23,185062,60,152,51,Closed,High,Clean,False,10.9,Track 3,Inducted,263,0,4
2021-09-24,24,102430,1,163,215,Closed,Low,Clean,False,13.1,Track 7,Inducted,379,1,4
2021-09-24,25,90612,1,56,26,Closed,Low,Clean,False,8.8,Track 15,Inducted,83,1,4
2021-09-25,1,186029,9,13,160,Open,Low,Clean,False,0.0,Track 5,Maintenance,182,0,5
2021-09-25,2,116749,69,47,328,Open,Medium,Clean,False,0.0,Track 12,Maintenance,444,0,5
2021-09-25,3,103101,86,70,83,Open,Low,Clean,False,1.1,Track 6,Standby,239,0,5
2021-09-25,4,191199,36,88,82,Closed,Medium,Clean,False,1.1,Track 6,Standby,206,0,5
2021-09-25,5,176259,23,79,334,Closed,Low,Clean,False,8.1,Track 5,Inducted,436,0,5
2021-09-25,6,95172,11,127,346,Closed,Low,Clean,False,1.0,Track 7,Standby,484,0,5
2021-09-25,7,190800,38,86,314,Closed,Medium,Scheduled,True,0.9,Track 14,Standby,438,0,5
2021-09-25,8,71698,13,41,180,Open,Low,Clean,False,0.0,Track 14,Maintenance,234,0,5
2021-09-25,9,109160,53,162,97,Closed,Medium,Clean,False,13.2,Track 9,Inducted,312,0,5
2021-09-25,10,150334,29,90,187,Closed,Medium,Clean,False,14.0,Track 13,Inducted,306,0,5
2021-09-25,11,184457,51,156,247,Closed,High,Clean,False,11.4,Track 1,Inducted,454,0,5
2021-09-25,12,108058,84,27,111,Closed,Low,Clean,False,9.1,Track 11,Inducted,222,0,5
2021-09-25,13,108654,10,64,219,Closed,High,Clean,False,13.2,Track 6,Inducted,293,0,5
2021-09-25,14,87250,15,8,261,Closed,High,Scheduled,True,0.5,Track 10,Standby,284,0,5
2021-09-25,15,181397,53,62,114,Closed,High,Clean,False,8.2,Track 8,Inducted,229,0,5
2021-09-25,16,159314,4,108,236,Closed,High,Clean,False,12.3,Track 14,Inducted,348,1,5
2021-09-25,17,172802,90,157,21,Closed,Low,Clean,False,12.6,Track 6,Inducted,268,0,5
2021-09-25,18,164730,8,68,162,Open,High,Clean,False,0.0,Track 3,Maintenance,238,0,5
2021-09-25,19,137782,15,174,321,Closed,Low,Clean,False,9.7,Track 6,Inducted,510,0,5
2021-09-25,20,173936,20,68,130,Open,Medium,Clean,False,0.0,Track 5,Maintenance,218,0,5
2021-09-25,21,97625,25,155,292,Closed,Low,Clean,False,12.8,Track 6,Inducted,472,0,5
2021-09-25,22,75119,24,20,191,Closed,High,Clean,False,1.0,Track 10,Standby,235,0,5
2021-09-25,23,185110,59,151,50,Closed,High,Clean,False,1.1,Track 11,Standby,260,0,5
2021-09-25,24,103007,90,162,214,Closed,Low,Clean,False,8.2,Track 14,Inducted,466,0,5
2021-09-25,25,91159,90,55,25,Closed,Low,Clean,False,13.1,Track 14,Inducted,170,0,5
2021-09-26,1,186492,8,12,159,Closed,Low,Clean,False,13.0,Track 2,Inducted,179,0,6
2021-09-26,2,116749,68,46,327,Closed,Medium,Clean,False,0.0,Track 8,Maintenance,441,0,6
2021-09-26,3,103101,85,69,82,Open,Low,Clean,False,0.0,Track 9,Maintenance,236,0,6
2021-09-26,4,191778,35,87,81,Closed,Medium,Clean,False,11.5,Track 1,Inducted,203,0,6
2021-09-26,5,176756,22,78,333,Closed,Low,Clean,False,9.0,Track 14,Inducted,433,0,6
2021-09-26,6,95172,10,126,345,Open,Low,Clean,False,0.0,Track 15,Maintenance,481,0,6
2021-09-26,7,190800,37,85,313,Closed,Medium,Clean,False,0.0,Track 14,Maintenance,435,0,6
2021-09-26,8,72191,12,40,179,Closed,Low,Clean,False,10.9,Track 6,Inducted,231,0,6
2021-09-26,9,109582,52,161,96,Closed,Medium,Clean,False,10.0,Track 12,Inducted,309,0,6
2021-09-26,10,150334,28,89,186,Open,Medium,Clean,False,0.0,Track 8,Maintenance,303,0,6
2021-09-26,11,184457,50,155,246,Open,High,Clean,False,0.0,Track 6,Maintenance,451,0,6
2021-09-26,12,108058,83,26,110,Open,Low,Clean,False,0.0,Track 6,Maintenance,219,0,6
2021-09-26,13,108701,9,63,218,Closed,High,Clean,False,1.4,Track 1,Standby,290,0,6
2021-09-26,14,87579,14,7,260,Closed,High,Clean,False,9.5,Track 3,Inducted,281,1,6
2021-09-26,15,181406,52,61,113,Closed,High,Clean,False,1.1,Track 14,Standby,226,0,6
2021-09-26,16,159314,3,107,235,Open,High,Clean,False,0.0,Track 8,Maintenance,345,1,6
2021-09-26,17,173366,89,156,20,Closed,Low,Clean,False,12.8,Track 7,Inducted,265,0,6
2021-09-26,18,164771,7,67,161,Open,High,Clean,False,1.1,Track 10,Standby,235,1,6
2021-09-26,19,137782,14,173,320,Open,Low,Clean,False,0.0,Track 10,Maintenance,507,0,6
2021-09-26,20,173951,19,67,129,Closed,Medium,Clean,False,1.0,Track 4,Standby,215,0,6
2021-09-26,21,97950,24,154,291,Closed,Low,Clean,False,10.7,Track 9,Inducted,469,0,6
2021-09-26,22,75471,23,19,190,Closed,High,Clean,False,12.7,Track 1,Inducted,232,0,6
2021-09-26,23,185142,58,150,49,Closed,High,Clean,False,0.6,Track 5,Standby,257,0,6
2021-09-26,24,103367,89,161,213,Closed,Low,Clean,False,13.4,Track 12,Inducted,463,0,6
2021-09-26,25,91715,89,54,24,Closed,Low,Clean,False,8.0,Track 5,Inducted,167,0,6
2021-09-27,1,186511,7,11,158,Closed,Low,Clean,False,0.7,Track 12,Standby,176,1,0
2021-09-27,2,117174,67,45,326,Closed,Medium,Clean,False,10.1,Track 1,Inducted,438,0,0
2021-09-27,3,103150,84,68,81,Closed,Low,Clean,False,0.9,Track 8,Standby,233,0,0
2021-09-27,4,191778,34,86,80,Open,Medium,Clean,False,0.0,Track 2,Maintenance,200,0,0
2021-09-27,5,176784,21,77,332,Closed,Low,Clean,False,1.1,Track 14,Standby,430,0,0
2021-09-27,6,95172,9,125,344,Open,Low,Clean,False,0.0,Track 1,Maintenance,478,0,0
2021-09-27,7,190800,36,84,312,Closed,Medium,Clean,False,0.0,Track 4,Maintenance,432,0,0
2021-09-27,8,72191,11,39,178,Open,Low,Clean,False,0.0,Track 10,Maintenance,228,0,0
2021-09-27,9,109614,51,160,95,Closed,Medium,Clean,False,1.5,Track 15,Standby,306,0,0
2021-09-27,10,150825,27,88,185,Closed,Medium,Clean,False,13.6,Track 13,Inducted,300,0,0
2021-09-27,11,184459,49,154,245,Closed,High,Clean,False,1.2,Track 5,Standby,448,0,0
2021-09-27,12,108058,82,25,109,Closed,Low,Clean,False,0.0,Track 6,Maintenance,216,0,0
2021-09-27,13,109156,8,62,217,Closed,High,Clean,False,8.7,Track 15,Inducted,287,0,0
2021-09-27,14,88123,13,6,259,Closed,High,Clean,False,12.6,Track 3,Inducted,278,1,0
2021-09-27,15,181760,51,60,112,Closed,High,Clean,False,10.6,Track 9,Inducted,223,0,0
2021-09-27,16,159364,2,106,234,Closed,High,Clean,False,1.1,Track 3,Standby,342,1,0
2021-09-27,17,173908,88,155,19,Closed,Low,Clean,False,11.7,Track 5,Inducted,262,0,0
2021-09-27,18,165191,6,66,160,Closed,High,Clean,False,12.1,Track 11,Inducted,232,1,0
2021-09-27,19,137804,13,172,319,Closed,Low,Clean,False,1.1,Track 2,Standby,504,0,0
2021-09-27,20,173951,18,66,128,Closed,Medium,Clean,False,0.0,Track 4,Maintenance,212,0,0
2021-09-27,21,98458,23,153,290,Closed,Low,Clean,False,10.6,Track 11,Inducted,466,0,0
2021-09-27,22,76030,22,18,189,Closed,High,Clean,False,8.7,Track 6,Inducted,229,0,0
2021-09-27,23,185592,57,149,48,Closed,High,Clean,False,12.9,Track 1,Inducted,254,0,0
2021-09-27,24,103367,88,160,212,Open,Low,Clean,False,0.0,Track 8,Maintenance,460,0,0
2021-09-27,25,91715,88,53,23,Closed,Low,Clean,False,0.0,Track 15,Maintenance,164,0,0
2021-09-28,1,186559,6,10,157,Closed,Low,Clean,False,1.1,Track 5,Standby,173,1,1
2021-09-28,2,117174,66,44,325,Closed,Medium,Clean,False,0.0,Track 10,Maintenance,435,0,1
2021-09-28,3,103150,83,67,80,Open,Low,Clean,False,0.0,Track 15,Maintenance,230,0,1
2021-09-28,4,191778,33,85,79,Closed,Medium,Clean,False,0.0,Track 2,Maintenance,197,0,1
2021-09-28,5,176798,20,76,331,Closed,Low,Clean,False,1.1,Track 1,Standby,427,0,1
2021-09-28,6,95172,8,124,343,Open,Low,Clean,False,0.0,Track 14,Maintenance,475,0,1
2021-09-28,7,190800,35,83,311,Closed,Medium,Clean,False,0.0,Track 4,Maintenance,429,0,1
2021-09-28,8,72204,10,38,177,Closed,Low,Clean,False,0.5,Track 7,Standby,225,0,1
2021-09-28,9,109623,50,159,94,Closed,Medium,Clean,False,0.5,Track 14,Standby,303,0,1
2021-09-28,10,150875,26,87,184,Open,Medium,Clean,False,0.8,Track 6,Standby,297,0,1
2021-09-28,11,184459,48,153,244,Open,High,Clean,False,0.0,Track 14,Maintenance,445,0,1
2021-09-28,12,108058,81,24,108,Closed,Low,Clean,False,0.0,Track 14,Maintenance,213,0,1
2021-09-28,13,109484,7,61,216,Closed,High,Clean,False,9.9,Track 6,Inducted,284,1,1
2021-09-28,14,88468,12,5,258,Closed,High,Clean,False,10.2,Track 7,Inducted,275,1,1
2021-09-28,15,181782,50,59,111,Open,High,Clean,False,1.4,Track 15,Standby,220,0,1
2021-09-28,16,159365,1,105,233,Closed,High,Clean,False,1.1,Track 15,Standby,339,1,1
2021-09-28,17,174317,87,154,18,Closed,Low,Clean,False,8.8,Track 12,Inducted,259,0,1
2021-09-28,18,165225,5,65,159,Closed,High,Clean,False,1.3,Track 14,Standby,229,1,1
2021-09-28,19,137804,12,171,318,Closed,Low,Clean,False,0.0,Track 8,Maintenance,501,0,1
2021-09-28,20,174522,17,65,127,Closed,Medium,Clean,False,8.8,Track 2,Inducted,209,0,1
2021-09-28,21,98458,22,152,289,Open,Low,Clean,False,0.0,Track 2,Maintenance,463,0,1
2021-09-28,22,76625,21,17,188,Closed,High,Clean,False,10.4,Track 11,Inducted,226,0,1
2021-09-28,23,186060,56,148,47,Closed,High,Clean,False,12.1,Track 11,Inducted,251,0,1
2021-09-28,24,103367,87,159,211,Closed,Low,Clean,False,0.0,Track 1,Maintenance,457,0,1
2021-09-28,25,92180,87,52,22,Closed,Low,Clean,False,9.2,Track 14,Inducted,161,0,1
2021-09-29,1,187123,5,9,156,Closed,Low,Clean,False,11.2,Track 14,Inducted,170,1,2
2021-09-29,2,117174,65,43,324,Open,Medium,Clean,False,0.0,Track 1,Maintenance,432,0,2
2021-09-29,3,103160,82,66,79,Open,Low,Clean,False,1.2,Track 7,Standby,227,0,2
2021-09-29,4,191778,32,84,78,Open,Medium,Clean,False,0.0,Track 8,Maintenance,194,0,2
2021-09-29,5,176847,19,75,330,Closed,Low,Clean,False,1.1,Track 12,Standby,424,0,2
2021-09-29,6,95195,7,123,342,Closed,Low,Clean,False,1.2,Track 14,Standby,472,1,2
2021-09-29,7,191200,34,82,310,Closed,Medium,Clean,False,12.1,Track 3,Inducted,426,0,2
2021-09-29,8,72204,9,37,176,Open,Low,Clean,False,0.0,Track 6,Maintenance,222,0,2
2021-09-29,9,110055,49,158,93,Closed,Medium,Clean,False,9.0,Track 14,Inducted,300,0,2
2021-09-29,10,151221,25,86,183,Closed,Medium,Clean,False,11.0,Track 2,Inducted,294,0,2
2021-09-29,11,184459,47,152,243,Open,High,Clean,False,0.0,Track 11,Maintenance,442,0,2
2021-09-29,12,108058,80,23,107,Open,Low,Clean,False,0.0,Track 3,Maintenance,210,0,2
2021-09-29,13,109484,6,60,215,Closed,High,Clean,False,0.0,Track 15,Maintenance,281,1,2
2021-09-29,14,88872,11,4,257,Open,High,Clean,False,10.1,Track 2,Inducted,272,1,2
2021-09-29,15,181782,49,58,110,Open,High,Clean,False,0.0,Track 9,Maintenance,217,0,2
2021-09-29,16,159928,90,104,232,Closed,High,Clean,False,13.5,Track 4,Inducted,426,0,2
2021-09-29,17,174317,86,153,17,Closed,Low,Clean,False,0.0,Track 10,Maintenance,256,0,2
2021-09-29,18,165225,4,64,158,Closed,High,Clean,False,0.0,Track 12,Maintenance,226,1,2
2021-09-29,19,138149,11,170,317,Closed,Low,Clean,False,10.8,Track 12,Inducted,498,0,2
2021-09-29,20,174548,16,64,126,Closed,Medium,Clean,False,0.8,Track 5,Standby,206,0,2
2021-09-29,21,98807,21,151,288,Closed,Low,Clean,False,9.0,Track 15,Inducted,460,0,2
2021-09-29,22,76625,20,16,187,Open,High,Clean,False,0.0,Track 13,Maintenance,223,0,2
2021-09-29,23,186477,55,147,46,Closed,High,Clean,False,8.0,Track 12,Inducted,248,0,2
2021-09-29,24,103759,86,158,210,Closed,Low,Clean,False,10.2,Track 10,Inducted,454,0,2
2021-09-29,25,92230,86,51,21,Closed,Low,Clean,False,1.4,Track 13,Standby,158,0,2
2021-09-30,1,187647,4,8,155,Open,Low,Clean,False,11.4,Track 15,Inducted,167,1,3
2021-09-30,2,117174,64,42,323,Open,Medium,Clean,False,0.0,Track 8,Maintenance,429,0,3
2021-09-30,3,103160,81,65,78,Open,Low,Clean,False,0.0,Track 5,Maintenance,224,0,3
2021-09-30,4,192221,31,83,77,Closed,Medium,Clean,False,8.1,Track 13,Inducted,191,0,3
2021-09-30,5,176847,18,74,329,Closed,Low,Clean,False,0.0,Track 10,Maintenance,421,0,3
2021-09-30,6,95222,6,122,341,Closed,Low,Clean,False,1.1,Track 10,Standby,469,1,3
2021-09-30,7,191542,33,81,309,Open,Medium,Clean,False,11.3,Track 10,Inducted,423,0,3
2021-09-30,8,72204,8,36,175,Open,Low,Clean,False,0.0,Track 3,Maintenance,219,0,3
2021-09-30,9,110087,48,157,92,Closed,Medium,Clean,False,0.8,Track 12,Standby,297,0,3
2021-09-30,10,151221,24,85,182,Closed,Medium,Clean,False,0.0,Track 7,Maintenance,291,0,3
2021-09-30,11,184459,46,151,242,Open,High,Clean,False,0.0,Track 13,Maintenance,439,0,3
2021-09-30,12,108631,79,22,106,Closed,Low,Clean,False,11.6,Track 5,Inducted,207,0,3
2021-09-30,13,109960,5,59,214,Closed,High,Clean,False,12.3,Track 4,Inducted,278,1,3
2021-09-30,14,89461,10,3,256,Closed,High,Clean,False,12.3,Track 6,Inducted,269,1,3
2021-09-30,15,181790,48,57,109,Open,High,Clean,False,0.8,Track 11,Standby,214,0,3
2021-09-30,16,159948,89,103,231,Closed,High,Clean,False,1.3,Track 3,Standby,423,0,3
2021-09-30,17,174317,85,152,16,Closed,Low,Clean,False,0.0,Track 4,Maintenance,253,0,3
2021-09-30,18,165271,3,63,157,Open,High,Clean,False,1.2,Track 6,Standby,223,1,3
2021-09-30,19,138149,10,169,316,Open,Low,Clean,False,0.0,Track 14,Maintenance,495,0,3
2021-09-30,20,174972,15,63,125,Closed,Medium,Clean,False,10.5,Track 4,Inducted,203,0,3
2021-09-30,21,99138,20,150,287,Closed,Low,Clean,True,12.8,Track 8,Inducted,457,0,3
2021-09-30,22,76631,19,15,186,Open,High,Clean,False,0.8,Track 12,Standby,220,0,3
2021-09-30,23,186879,54,146,45,Closed,High,Clean,False,13.6,Track 2,Inducted,245,0,3
2021-09-30,24,104231,85,157,209,Closed,Low,Clean,False,9.8,Track 8,Inducted,451,0,3
2021-09-30,25,92273,85,50,20,Closed,Low,Clean,False,0.8,Track 6,Standby,155,0,3
2021-10-01,1,188018,3,7,154,Closed,Low,Clean,False,11.4,Track 11,Inducted,164,1,4
2021-10-01,2,117530,63,41,322,Closed,Medium,Clean,False,9.7,Track 7,Inducted,426,0,4
2021-10-01,3,103171,80,64,77,Open,Low,Clean,False,1.2,Track 4,Standby,221,0,4
2021-10-01,4,192221,30,82,76,Closed,Medium,Clean,False,0.0,Track 6,Maintenance,188,0,4
2021-10-01,5,176847,17,73,328,Open,Low,Clean,False,0.0,Track 6,Maintenance,418,0,4
2021-10-01,6,95700,5,121,340,Closed,Low,Clean,False,10.5,Track 11,Inducted,466,1,4
2021-10-01,7,191542,32,80,308,Open,Medium,Clean,False,0.0,Track 15,Maintenance,420,0,4
2021-10-01,8,72204,7,35,174,Open,Low,Clean,True,0.0,Track 3,Maintenance,216,1,4
2021-10-01,9,110087,47,156,91,Closed,Medium,Clean,False,0.0,Track 10,Maintenance,294,0,4
2021-10-01,10,151221,23,84,181,Open,Medium,Clean,False,0.0,Track 6,Maintenance,288,0,4
2021-10-01,11,185016,45,150,241,Closed,High,Clean,False,13.5,Track 7,Inducted,436,0,4
2021-10-01,12,108658,78,21,105,Open,Low,Clean,False,1.3,Track 1,Standby,204,0,4
2021-10-01,13,110498,4,58,213,Closed,High,Clean,False,9.1,Track 4,Inducted,275,1,4
2021-10-01,14,89816,9,2,255,Closed,High,Clean,False,8.1,Track 9,Inducted,266,1,4
2021-10-01,15,182284,47,56,108,Closed,High,Clean,False,12.9,Track 12,Inducted,211,0,4
2021-10-01,16,159948,88,102,230,Open,High,Clean,False,0.0,Track 1,Maintenance,420,0,4
2021-10-01,17,174317,84,151,15,Open,Low,Scheduled,True,0.0,Track 1,Maintenance,250,0,4
2021-10-01,18,165271,2,62,156,Open,High,Clean,False,0.0,Track 2,Maintenance,220,1,4
2021-10-01,19,138473,9,168,315,Closed,Low,Clean,False,11.1,Track 9,Inducted,492,0,4
2021-10-01,20,175000,14,62,124,Closed,Medium,Clean,False,0.9,Track 13,Standby,200,0,4
2021-10-01,21,99146,19,149,286,Closed,Low,Scheduled,True,0.7,Track 5,Standby,454,0,4
2021-10-01,22,76631,18,14,185,Closed,High,Clean,False,0.0,Track 5,Maintenance,217,0,4
2021-10-01,23,186879,53,145,44,Closed,High,Clean,False,0.0,Track 2,Maintenance,242,0,4
2021-10-01,24,104687,84,156,208,Closed,Low,Clean,False,11.8,Track 3,Inducted,448,0,4
2021-10-01,25,92873,84,49,19,Closed,Low,Clean,False,11.9,Track 12,Inducted,152,0,4
2021-10-02,1,188611,2,6,153,Closed,Low,Clean,False,12.1,Track 11,Inducted,161,1,5
2021-10-02,2,117530,62,40,321,Closed,Medium,Clean,False,0.0,Track 13,Maintenance,423,0,5
2021-10-02,3,103191,79,63,76,Closed,Low,Clean,False,0.5,Track 10,Standby,218,0,5
2021-10-02,4,192229,29,81,75,Closed,Medium,Clean,False,0.6,Track 15,Standby,185,0,5
2021-10-02,5,177239,16,72,327,Open,Low,Clean,False,13.4,Track 9,Inducted,415,0,5
2021-10-02,6,95700,4,120,339,Open,Low,Clean,False,0.0,Track 4,Maintenance,463,1,5
2021-10-02,7,191542,31,79,307,Open,Medium,Clean,False,0.0,Track 14,Maintenance,417,0,5
2021-10-02,8,72204,6,34,173,Open,Low,Scheduled,True,0.0,Track 3,Maintenance,213,1,5
2021-10-02,9,110607,46,155,90,Closed,Medium,Clean,False,12.9,Track 13,Inducted,291,0,5
2021-10-02,10,151597,22,83,180,Closed,Medium,Clean,False,11.3,Track 11,Inducted,285,0,5
2021-10-02,11,185445,44,149,240,Closed,High,Clean,False,8.1,Track 8,Inducted,433,0,5
2021-10-02,12,108658,77,20,104,Open,Low,Clean,False,0.0,Track 12,Maintenance,201,0,5
2021-10-02,13,110501,3,57,212,Closed,High,Clean,False,1.2,Track 6,Standby,272,1,5
2021-10-02,14,89824,8,1,254,Closed,High,Clean,False,1.5,Track 7,Standby,263,1,5
2021-10-02,15,182284,46,55,107,Open,High,Clean,False,0.0,Track 2,Maintenance,208,0,5
2021-10-02,16,160547,87,101,229,Closed,High,Clean,False,9.3,Track 15,Inducted,417,0,5
2021-10-02,17,174317,83,150,14,Open,Low,Clean,True,0.0,Track 14,Maintenance,247,0,5
2021-10-02,18,165579,1,61,155,Closed,High,Clean,False,11.0,Track 8,Inducted,217,1,5
2021-10-02,19,138501,8,167,314,Closed,Low,Clean,False,1.4,Track 4,Standby,489,0,5
2021-10-02,20,175352,13,61,123,Closed,Medium,Clean,False,8.8,Track 14,Inducted,197,0,5
2021-10-02,21,99591,18,148,285,Closed,Low,Clean,False,8.1,Track 8,Inducted,451,0,5
2021-10-02,22,76631,17,13,184,Closed,High,Clean,False,0.0,Track 5,Maintenance,214,0,5
2021-10-02,23,186879,52,144,43,Open,High,Clean,False,0.0,Track 9,Maintenance,239,0,5
2021-10-02,24,104737,83,155,207,Closed,Low,Clean,False,1.3,Track 9,Standby,445,0,5
2021-10-02,25,92873,83,48,18,Open,Low,Clean,False,0.0,Track 1,Maintenance,149,0,5
2021-10-03,1,189112,1,5,152,Closed,Low,Clean,False,11.3,Track 10,Inducted,158,1,6
2021-10-03,2,117536,61,39,320,Closed,Medium,Clean,False,0.9,Track 6,Standby,420,0,6
2021-10-03,3,103191,78,62,75,Open,Low,Clean,False,0.0,Track 9,Maintenance,215,0,6
2021-10-03,4,192618,28,80,74,Closed,Medium,Clean,False,13.0,Track 11,Inducted,182,0,6
2021-10-03,5,177824,15,71,326,Closed,Low,Clean,False,10.3,Track 9,Inducted,412,0,6
2021-10-03,6,96257,3,119,338,Closed,Low,Clean,False,8.3,Track 2,Inducted,460,1,6
2021-10-03,7,191542,30,78,306,Open,Medium,Clean,False,0.0,Track 13,Maintenance,414,0,6
2021-10-03,8,72244,5,33,172,Closed,Low,Scheduled,True,0.7,Track 14,Standby,210,1,6
2021-10-03,9,111123,45,154,89,Closed,Medium,Clean,False,12.2,Track 2,Inducted,288,0,6
2021-10-03,10,151597,21,82,179,Open,Medium,Clean,False,0.0,Track 14,Maintenance,282,0,6
2021-10-03,11,185972,43,148,239,Closed,High,Clean,False,11.8,Track 5,Inducted,430,0,6
2021-10-03,12,108658,76,19,103,Open,Low,Clean,False,0.0,Track 4,Maintenance,198,0,6
2021-10-03,13,110501,2,56,211,Closed,High,Clean,False,0.0,Track 15,Maintenance,269,1,6
2021-10-03,14,90171,7,180,253,Closed,High,Clean,False,13.4,Track 8,Inducted,440,1,6
2021-10-03,15,182786,45,54,106,Closed,High,Clean,False,13.3,Track 15,Inducted,205,0,6
2021-10-03,16,161004,86,100,228,Closed,High,Clean,False,8.6,Track 15,Inducted,414,0,6
2021-10-03,17,174317,82,149,13,Closed,Low,Scheduled,True,0.0,Track 9,Maintenance,244,0,6
2021-10-03,18,165928,90,60,154,Closed,High,Clean,False,10.6,Track 4,Inducted,304,0,6
2021-10-03,19,138976,7,166,313,Closed,Low,Scheduled,True,10.8,Track 14,Inducted,486,1,6
2021-10-03,20,175930,12,60,122,Closed,Medium,Clean,False,8.8,Track 11,Inducted,194,0,6
2021-10-03,21,99595,17,147,284,Closed,Low,Clean,False,0.8,Track 1,Standby,448,0,6
2021-10-03,22,77174,16,12,183,Closed,High,Clean,False,10.3,Track 6,Inducted,211,0,6
2021-10-03,23,186879,51,143,42,Open,High,Clean,False,0.0,Track 14,Maintenance,236,0,6
2021-10-03,24,105099,82,154,206,Closed,Low,Scheduled,True,11.0,Track 11,Inducted,442,0,6
2021-10-03,25,92873,82,47,17,Open,Low,Clean,False,0.0,Track 10,Maintenance,146,0,6
2021-10-04,1,189112,90,4,151,Closed,Low,Clean,False,0.6,Track 6,Standby,245,1,0
2021-10-04,2,117583,60,38,319,Closed,Medium,Clean,False,0.5,Track 14,Standby,417,0,0
2021-10-04,3,103191,77,61,74,Closed,Low,Clean,False,0.0,Track 14,Maintenance,212,0,0
2021-10-04,4,192625,27,79,73,Closed,Medium,Clean,False,1.1,Track 5,Standby,179,0,0
2021-10-04,5,177844,14,70,325,Closed,Low,Clean,False,0.6,Track 13,Standby,409,0,0
2021-10-04,6,96257,2,118,337,Open,Low,Clean,False,0.0,Track 15,Maintenance,457,1,0
2021-10-04,7,192118,29,77,305,Closed,Medium,Clean,False,12.7,Track 3,Inducted,411,0,0
2021-10-04,8,72629,4,32,171,Closed,Low,Clean,False,9.7,Track 14,Inducted,207,1,0
2021-10-04,9,111553,44,153,88,Closed,Medium,Clean,False,9.8,Track 12,Inducted,285,0,0
2021-10-04,10,151931,20,81,178,Closed,Medium,Clean,True,9.2,Track 14,Inducted,279,0,0
2021-10-04,11,186410,42,147,238,Closed,High,Clean,False,13.9,Track 4,Inducted,427,0,0
2021-10-04,12,109207,75,18,102,Closed,Low,Clean,False,11.3,Track 8,Inducted,195,0,0
2021-10-04,13,110860,1,55,210,Closed,High,Clean,False,10.0,Track 9,Inducted,266,1,0
2021-10-04,14,90607,6,179,252,Closed,High,Clean,False,13.4,Track 7,Inducted,437,1,0
2021-10-04,15,183177,44,53,105,Closed,High,Clean,False,12.1,Track 15,Inducted,202,0,0
2021-10-04,16,161004,85,99,227,Open,High,Clean,False,0.0,Track 11,Maintenance,411,0,0
2021-10-04,17,174317,81,148,12,Closed,Low,Clean,True,0.0,Track 12,Maintenance,241,0,0
2021-10-04,18,166337,89,59,153,Closed,High,Clean,False,9.2,Track 6,Inducted,301,0,0
2021-10-04,19,139569,6,165,312,Closed,Low,Clean,True,9.5,Track 2,Inducted,483,1,0
2021-10-04,20,175930,11,59,121,Open,Medium,Clean,False,0.0,Track 9,Maintenance,191,0,0
2021-10-04,21,100061,16,146,283,Closed,Low,Clean,False,12.7,Track 9,Inducted,445,0,0
2021-10-04,22,77765,15,11,182,Closed,High,Clean,False,8.0,Track 2,Inducted,208,0,0
2021-10-04,23,187263,50,142,41,Closed,High,Clean,False,8.7,Track 14,Inducted,233,0,0
2021-10-04,24,105136,81,153,205,Closed,Low,Clean,True,0.6,Track 5,Standby,439,0,0
2021-10-04,25,93410,81,46,16,Closed,Low,Clean,False,13.2,Track 12,Inducted,143,0,0
2021-10-05,1,189556,89,3,150,Closed,Low,Clean,False,11.3,Track 2,Inducted,242,1,1
2021-10-05,2,118106,59,37,318,Closed,Medium,Clean,False,9.0,Track 5,Inducted,414,0,1
2021-10-05,3,103194,76,60,73,Closed,Low,Clean,False,0.7,Track 11,Standby,209,0,1
2021-10-05,4,192672,26,78,72,Closed,Medium,Clean,False,1.4,Track 6,Standby,176,0,1
2021-10-05,5,178369,13,69,324,Closed,Low,Clean,False,12.1,Track 14,Inducted,406,0,1
2021-10-05,6,96257,1,117,336,Closed,Low,Clean,False,0.0,Track 2,Maintenance,454,1,1
